% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.143784733e+07 +1.143784733e+07 +1.143779239e+07 +1.143779239e+07 +4.1068e+00 +4.8727e-01 -4.1141e+00
2 +5.980485595e+05 +5.980485595e+05 +5.979936195e+05 +5.979936195e+05 +4.9797e+00 -3.2505e+00 -1.4625e+00
4 +1.842794629e+04 +1.842794629e+04 +1.837300629e+04 +1.837300629e+04 -4.9083e-01 -2.4311e-01 +3.6025e+00
43 +3.866542307e+03 +3.866542307e+03 +3.811602307e+03 +3.811602307e+03 +1.6015e-01 -7.3109e-01 +1.9208e+00
536 +2.742062750e+02 +2.742062750e+02 +2.192662750e+02 +2.192662750e+02 -1.5562e+00 -6.7601e-01 +1.3958e+00
1233 +1.102300351e+02 +1.102300351e+02 +5.529003507e+01 +5.529003507e+01 -1.8980e+00 -3.3364e-01 +2.2872e+00
2231 +1.740646200e+01 +1.740646200e+01 -3.753353800e+01 -3.753353800e+01 -1.5758e+00 -3.3072e-01 +2.4257e+00
3245 +1.054283773e+01 +1.054283773e+01 -4.439716227e+01 -4.439716227e+01 -1.5931e+00 -6.1793e-01 +1.5071e+00
4427 +8.763212828e+00 +8.763212828e+00 -4.617678717e+01 -4.617678717e+01 -1.6289e+00 -6.3556e-01 +1.4413e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.484179983e+06 +1.484179983e+06 +1.484239113e+06 +1.484239113e+06 +4.8542e+00 -4.9888e+00 +4.9643e+00
5 +6.390523071e+05 +6.390523071e+05 +6.391114371e+05 +6.391114371e+05 -3.8155e+00 +4.4217e+00 -3.0571e+00
11 +5.257062698e+05 +5.257062698e+05 +5.257653998e+05 +5.257653998e+05 -2.8479e+00 +2.6694e+00 +1.1059e+00
12 +1.142163180e+04 +1.142163180e+04 +1.148076180e+04 +1.148076180e+04 -1.2817e-01 +1.6313e+00 -4.8447e+00
25 +3.297217771e+03 +3.297217771e+03 +3.356347771e+03 +3.356347771e+03 +2.3817e+00 +1.3737e-01 -3.9888e+00
67 +1.092278820e+03 +1.092278820e+03 +1.151408820e+03 +1.151408820e+03 -2.2582e-01 +1.1703e+00 -2.5279e+00
294 +1.785277440e+02 +1.785277440e+02 +2.376577440e+02 +2.376577440e+02 +2.2914e+00 +3.9816e-01 -5.0000e+00
635 +2.126559379e+01 +2.126559379e+01 +8.039559379e+01 +8.039559379e+01 +0.0000e+00 +1.2925e+00 -3.3623e+00
3181 +9.340487732e+00 +9.340487732e+00 +6.847048773e+01 +6.847048773e+01 -2.4983e-02 +1.3254e+00 -3.4436e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
