% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.006281107e+01 +6.006281107e+01 -4.248718893e+01 -4.248718893e+01 +3.0283e+00 -2.2511e+00 -3.7177e+00 +2.0397e+00 -2.2432e+00 +2.6172e+00 -9.5689e-01 -2.4303e+00 -4.6578e+00 -3.8523e-01
3 +1.930850178e+01 +1.930850178e+01 -8.324149822e+01 -8.324149822e+01 -3.7166e+00 -4.0181e-01 -2.2657e+00 +2.3939e+00 +3.9025e-01 -2.3074e+00 +1.5981e-01 -3.1843e+00 +2.9906e-01 +4.8455e+00
60 +1.560313566e+01 +1.560313566e+01 -8.694686434e+01 -8.694686434e+01 -2.8190e-01 +1.1870e+00 -9.6263e-01 +1.3306e+00 +1.9767e+00 +1.6372e+00 +4.7122e-01 +4.6810e+00 -1.1310e+00 +1.2373e+00
501 +9.241601272e+00 +9.241601272e+00 -9.330839873e+01 -9.330839873e+01 -1.9229e+00 +1.1250e+00 -3.7607e+00 +8.1486e-01 -1.0926e+00 -1.3151e+00 -1.2813e+00 -3.4807e-01 +3.1156e+00 +1.1303e+00
1422 +5.412287310e+00 +5.412287310e+00 -9.713771269e+01 -9.713771269e+01 -2.6769e+00 -2.1881e-01 -2.5145e+00 +5.0469e-01 -1.1751e-01 -2.1831e+00 +6.2769e-01 -9.0421e-01 -9.5777e-02 +2.4453e+00
3422 +3.559146646e+00 +3.559146646e+00 -9.899085335e+01 -9.899085335e+01 -2.4131e+00 -7.3933e-02 -2.1328e+00 +8.8340e-01 +1.1667e-01 -2.4916e+00 +3.3105e+00 -2.1677e-01 +3.4685e-02 +2.5034e+00
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.009752352e+01 +2.009752352e+01 +9.178752352e+01 +9.178752352e+01 -1.5806e+00 +1.7568e+00 +1.5434e+00 +4.5340e+00 +3.7709e+00 -1.8132e+00 +4.6421e-02 +3.4572e-01 -1.5008e+00 -6.9170e-01
60 +1.489288903e+01 +1.489288903e+01 +8.658288903e+01 +8.658288903e+01 +9.0823e-01 -1.6274e+00 +4.9107e-01 +1.4950e+00 -1.0930e+00 +3.5489e-01 +1.8400e+00 -2.7926e-01 -1.1772e+00 +2.3576e+00
404 +9.368113663e+00 +9.368113663e+00 +8.105811366e+01 +8.105811366e+01 -3.1705e+00 +1.9267e+00 -1.3960e+00 +1.2440e+00 +2.6998e-01 -2.6393e+00 +5.4392e-01 -3.7108e-01 +1.0553e+00 +1.2769e-01
1057 +4.895761850e+00 +4.895761850e+00 +7.658576185e+01 +7.658576185e+01 +6.9668e-02 +0.0000e+00 -1.9120e+00 +1.0915e+00 -2.4272e-01 +2.9289e+00 +7.8004e-02 -1.8807e+00 -2.4588e-01 -5.6957e-01
1899 +2.794568642e+00 +2.794568642e+00 +7.448456864e+01 +7.448456864e+01 -1.1403e+00 -6.8819e-01 -2.2495e+00 +1.0207e+00 -1.0508e+00 +1.7603e+00 +5.1035e-01 +1.3382e+00 +6.0589e-01 +1.7828e+00
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.261812573e+01 +4.261812573e+01 +2.566281257e+02 +2.566281257e+02 +1.8864e+00 +4.7615e+00 -3.8387e-01 +1.1790e+00 -4.0354e+00 +1.4895e+00 -5.5385e-01 -4.0624e-01 +2.3308e+00 +3.7634e+00
2 +2.395282654e+01 +2.395282654e+01 +2.379628265e+02 +2.379628265e+02 -1.2969e+00 +2.1146e+00 -3.6273e-01 -2.5468e+00 -3.8439e+00 +7.9813e-01 -1.8546e+00 +2.2436e+00 +1.5302e+00 -2.8363e+00
19 +1.353330695e+01 +1.353330695e+01 +2.275433070e+02 +2.275433070e+02 -1.9904e+00 +5.7398e-01 -3.0878e+00 +2.3013e+00 +8.0084e-01 -1.1480e-01 +3.4970e+00 -9.9899e-01 +4.3122e-02 +6.8101e-01
456 +8.475296482e+00 +8.475296482e+00 +2.224852965e+02 +2.224852965e+02 -4.7768e-01 +0.0000e+00 +4.8827e-01 -1.7309e-01 +0.0000e+00 +0.0000e+00 +5.0000e+00 +7.0298e-01 +2.3813e+00 -6.7283e-02
1934 +5.515650860e+00 +5.515650860e+00 +2.195256509e+02 +2.195256509e+02 +0.0000e+00 +2.5136e+00 +4.0876e-01 +2.4480e-01 +3.3889e-01 -5.4519e-01 +5.4068e-01 +9.1018e-03 +6.0287e-01 +2.7790e-03
