% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.544054654e+03 +1.544054654e+03 +1.636994654e+03 +1.636994654e+03 +2.0087e+00 +3.4354e+00 +2.2087e-03 +4.3161e+00 -2.2310e-01 -3.7409e+00 +2.3606e+00 +2.8399e+00 -4.2202e+00 -3.9000e+00
5 +4.395654258e+02 +4.395654258e+02 +5.325054258e+02 +5.325054258e+02 -2.5498e+00 +2.5710e+00 +3.6938e+00 +2.2079e+00 -1.1430e+00 +3.4206e+00 +1.9385e+00 -3.7799e+00 +2.6897e+00 +1.1799e+00
22 +2.798807316e+02 +2.798807316e+02 +3.728207316e+02 +3.728207316e+02 +1.2533e+00 -4.6595e-01 -4.3476e+00 +3.9339e+00 +4.8486e+00 +3.9704e+00 +4.5912e-02 -1.7349e+00 -3.8046e-01 +4.8021e+00
25 +2.487819253e+02 +2.487819253e+02 +3.417219253e+02 +3.417219253e+02 -1.2444e+00 -3.2590e+00 +6.9168e-01 +4.4959e+00 +4.8981e+00 -6.2346e-01 +9.2362e-01 -2.9769e-01 -1.1702e-01 -2.2371e+00
185 +9.072439058e+01 +9.072439058e+01 +1.836643906e+02 +1.836643906e+02 +6.3295e-01 +5.2307e-01 +2.1868e+00 +2.8204e+00 +3.3915e+00 +3.9557e+00 +2.6436e+00 -2.4633e+00 +2.0314e-01 +4.1625e+00
332 +4.137051440e+01 +4.137051440e+01 +1.343105144e+02 +1.343105144e+02 +3.0178e+00 +3.6125e-01 +2.6136e-01 +5.0000e+00 +5.0000e+00 -2.5933e-01 +2.5213e+00 +1.0936e+00 +1.7820e+00 +8.5541e-01
787 +2.782185194e+01 +2.782185194e+01 +1.207618519e+02 +1.207618519e+02 +2.8557e+00 +1.1954e-01 +2.4641e-01 +4.7563e+00 +5.0000e+00 +0.0000e+00 +2.0853e+00 -6.1779e-01 +4.2282e-01 +8.3896e-01
1660 +2.087347474e+01 +2.087347474e+01 +1.138134747e+02 +1.138134747e+02 +1.7273e+00 +3.0266e-01 +2.5926e-01 +3.3518e+00 +5.0000e+00 +1.3261e+00 +2.2508e+00 -1.2871e+00 +5.0828e-01 +1.0892e+00
2217 +1.429963205e+01 +1.429963205e+01 +1.072396321e+02 +1.072396321e+02 +1.2363e+00 +1.3982e-01 -1.1295e-01 +3.2145e+00 +5.0000e+00 +2.6164e+00 +3.3156e+00 -2.2678e+00 +1.8811e+00 +2.0153e+00
2796 +9.988668155e+00 +9.988668155e+00 +1.029286682e+02 +1.029286682e+02 +1.5697e+00 +3.6549e-01 -1.1200e-01 +3.2679e+00 +4.9955e+00 +1.8795e+00 +2.9604e+00 -1.2220e+00 +2.3259e+00 +1.8592e+00
4027 +5.829577302e+00 +5.829577302e+00 +9.876957730e+01 +9.876957730e+01 +1.6830e+00 +6.7444e-01 -2.8603e-01 +2.7240e+00 +4.5158e+00 +2.2113e+00 +2.8156e+00 -1.7596e+00 +2.2429e+00 +1.6077e+00
