% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.543039176e+02 +1.543039176e+02 -3.077860824e+02 -3.077860824e+02 +2.1571e+00 -1.3116e+00
3 +4.176008307e+01 +4.176008307e+01 -4.203299169e+02 -4.203299169e+02 +1.5929e+00 +3.9699e+00
4 +2.331610146e+01 +2.331610146e+01 -4.387738985e+02 -4.387738985e+02 +2.1454e+00 +1.1078e+00
15 +1.103965857e+01 +1.103965857e+01 -4.510503414e+02 -4.510503414e+02 +2.4288e+00 +1.9332e+00
413 +9.631716626e+00 +9.631716626e+00 -4.524582834e+02 -4.524582834e+02 +5.4043e-01 +2.0215e+00
538 +5.217160708e+00 +5.217160708e+00 -4.568728393e+02 -4.568728393e+02 +2.2290e+00 +2.5780e+00
1267 +2.833518191e+00 +2.833518191e+00 -4.592564818e+02 -4.592564818e+02 +1.3812e+00 +2.5937e+00
2413 +4.217114609e-01 +4.217114609e-01 -4.616682885e+02 -4.616682885e+02 +2.3025e+00 +2.2928e+00
3158 +2.202947790e-01 +2.202947790e-01 -4.618697052e+02 -4.618697052e+02 +2.3123e+00 +2.3053e+00
3569 +4.493665645e-02 +4.493665645e-02 -4.620450633e+02 -4.620450633e+02 +2.3312e+00 +2.2964e+00
3915 +1.768003889e-02 +1.768003889e-02 -4.620723200e+02 -4.620723200e+02 +2.3317e+00 +2.2986e+00
4133 +1.476500132e-03 +1.476500132e-03 -4.620885235e+02 -4.620885235e+02 +2.3388e+00 +2.3006e+00
4477 +1.559011513e-04 +1.559011513e-04 -4.620898441e+02 -4.620898441e+02 +2.3404e+00 +2.3003e+00
4606 +2.424750903e-05 +2.424750903e-05 -4.620899758e+02 -4.620899758e+02 +2.3407e+00 +2.2999e+00
4906 +3.307254246e-06 +3.307254246e-06 -4.620899967e+02 -4.620899967e+02 +2.3408e+00 +2.3000e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.022290698e+02 +2.022290698e+02 +2.798890698e+02 +2.798890698e+02 -2.9831e+00 -4.9218e+00
2 +1.438041714e+02 +1.438041714e+02 +2.214641714e+02 +2.214641714e+02 +3.2138e+00 -3.3921e+00
3 +7.428572345e+01 +7.428572345e+01 +1.519457235e+02 +1.519457235e+02 -4.2911e+00 -3.8187e-01
6 +6.020365328e+01 +6.020365328e+01 +1.378636533e+02 +1.378636533e+02 -3.9046e+00 -1.7288e+00
15 +3.169596177e+01 +3.169596177e+01 +1.093559618e+02 +1.093559618e+02 +2.6276e+00 -1.3630e-01
16 +2.172446094e+01 +2.172446094e+01 +9.938446094e+01 +9.938446094e+01 +2.5868e+00 -9.0163e-02
28 +9.821915097e+00 +9.821915097e+00 +8.748191510e+01 +8.748191510e+01 +2.4493e-01 -5.7048e-01
938 +3.848643708e+00 +3.848643708e+00 +8.150864371e+01 +8.150864371e+01 +1.4164e+00 -8.1589e-01
1100 +2.033784821e+00 +2.033784821e+00 +7.969378482e+01 +7.969378482e+01 +1.4008e+00 -5.4566e-01
