% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.503467096e+02 +6.503467096e+02 +1.882567096e+02 +1.882567096e+02 -4.9363e+00 -4.5360e+00 -2.7653e+00 -1.2816e+00 -1.1640e+00 -2.1303e+00 +2.2353e+00 +2.4292e+00 -3.2333e+00 -3.4457e+00
9 +3.320248993e+02 +3.320248993e+02 -1.300651007e+02 -1.300651007e+02 +1.2568e+00 -2.8558e+00 -2.3245e+00 +3.3160e+00 -2.6013e+00 -1.4349e+00 +8.6558e-01 +2.6968e+00 +3.1276e-01 -1.8302e+00
333 +2.320442205e+02 +2.320442205e+02 -2.300457795e+02 -2.300457795e+02 +4.9320e-01 +8.4436e-01 +6.9693e-01 +1.5668e+00 -5.8499e-01 +5.0000e+00 +2.4991e+00 +4.6782e-01 +8.7058e-01 -2.0374e+00
1092 +1.329166820e+02 +1.329166820e+02 -3.291733180e+02 -3.291733180e+02 +9.6883e-01 -2.5805e-01 +7.1098e-01 +1.3870e+00 +3.9975e-01 -4.9522e-01 +2.0255e+00 +2.0722e+00 +1.3809e+00 -1.2775e-01
2138 +9.557845672e+01 +9.557845672e+01 -3.665115433e+02 -3.665115433e+02 +1.0962e+00 +5.8362e-01 +8.5337e-01 -5.7810e-02 +1.2297e+00 +9.7063e-01 +1.9079e+00 +3.4671e+00 +1.0803e+00 -1.1764e-02
3278 +5.026112253e+01 +5.026112253e+01 -4.118288775e+02 -4.118288775e+02 +1.3332e+00 +2.8515e+00 +1.3370e+00 -7.6621e-02 +1.2433e+00 +1.6300e+00 +1.9994e+00 +3.4200e+00 +1.7862e+00 +6.4224e-01
3805 +3.760936519e+01 +3.760936519e+01 -4.244806348e+02 -4.244806348e+02 +1.3152e+00 +2.4300e+00 +1.5407e+00 -8.4017e-02 +1.1617e+00 +1.4898e+00 +2.0776e+00 +3.4866e+00 +1.7953e+00 +6.5067e-01
4619 +2.108496722e+01 +2.108496722e+01 -4.410050328e+02 -4.410050328e+02 +1.3419e+00 +2.2968e+00 +1.4725e+00 +2.0096e-02 +1.1583e+00 +1.6547e+00 +2.0915e+00 +3.5013e+00 +1.7900e+00 +6.3754e-01
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.089404178e+03 +9.089404178e+03 +9.167064178e+03 +9.167064178e+03 +3.6979e+00 +4.6365e+00 +4.2423e+00 -4.6394e+00 -3.9284e+00 +1.7569e+00 +4.4882e+00 -3.5567e+00 -1.2822e+00 -4.4254e+00
3 +2.049515973e+03 +2.049515973e+03 +2.127175973e+03 +2.127175973e+03 -2.8426e+00 +1.4476e+00 +3.7575e+00 +4.3323e+00 +3.7646e+00 +2.0941e+00 -4.2566e+00 -5.6279e-01 -1.7123e-02 -8.9995e-01
5 +6.257086774e+02 +6.257086774e+02 +7.033686774e+02 +7.033686774e+02 +3.0131e+00 +4.2352e+00 -2.3520e+00 -2.9354e-01 -3.5625e+00 -3.9897e+00 -3.8375e+00 -2.1474e+00 -3.0028e+00 -4.3582e+00
13 +3.126694124e+02 +3.126694124e+02 +3.903294124e+02 +3.903294124e+02 +1.2997e+00 +1.4845e+00 -2.9767e-01 +1.7313e+00 -3.4432e+00 +2.7967e-01 -2.7046e+00 -2.6872e+00 +6.1978e-02 -3.3201e+00
