% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.052231581e+02 +1.052231581e+02 -3.568668419e+02 -3.568668419e+02 -6.0398e-01 +2.3442e+00 -5.8315e-01
6 +6.352165230e+01 +6.352165230e+01 -3.985683477e+02 -3.985683477e+02 -1.3675e+00 +1.8295e+00 +1.1256e+00
40 +4.626948575e+01 +4.626948575e+01 -4.158205142e+02 -4.158205142e+02 +2.0978e+00 +2.4496e+00 +7.4820e-01
109 +3.448085758e+01 +3.448085758e+01 -4.276091424e+02 -4.276091424e+02 +3.8816e-01 +1.3407e+00 +2.2355e+00
155 +2.328318447e+01 +2.328318447e+01 -4.388068155e+02 -4.388068155e+02 +2.3389e+00 +2.8812e+00 +1.0631e+00
254 +1.466842866e+01 +1.466842866e+01 -4.474215713e+02 -4.474215713e+02 +1.4779e+00 +2.2341e+00 +1.4929e+00
2130 +7.244932750e+00 +7.244932750e+00 -4.548450673e+02 -4.548450673e+02 +1.2776e+00 +2.3140e+00 +1.8668e+00
2230 +5.915033321e+00 +5.915033321e+00 -4.561749667e+02 -4.561749667e+02 +2.2665e+00 +3.3682e+00 +1.9034e+00
3810 +3.791303452e+00 +3.791303452e+00 -4.582986965e+02 -4.582986965e+02 +1.3496e+00 +2.8155e+00 +1.8945e+00
4344 +2.088197128e+00 +2.088197128e+00 -4.600018029e+02 -4.600018029e+02 +2.3231e+00 +2.8341e+00 +1.9001e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.559414588e+02 +5.559414588e+02 +6.336014588e+02 +6.336014588e+02 +5.0203e-01 -1.5839e+00 +2.0718e+00
2 +7.448405099e+01 +7.448405099e+01 +1.521440510e+02 +1.521440510e+02 -3.4164e+00 -1.0712e-01 +2.8664e-01
45 +5.155993076e+01 +5.155993076e+01 +1.292199308e+02 +1.292199308e+02 +1.9983e+00 -3.1424e+00 +8.6206e-01
52 +3.377040803e+01 +3.377040803e+01 +1.114304080e+02 +1.114304080e+02 +8.2146e-01 +9.9182e-01 +1.2098e+00
193 +1.321482813e+01 +1.321482813e+01 +9.087482813e+01 +9.087482813e+01 +1.3347e+00 -2.3529e+00 +1.2647e+00
2018 +4.230926227e+00 +4.230926227e+00 +8.189092623e+01 +8.189092623e+01 +1.4255e+00 -7.9288e-01 +1.2519e+00
2479 +3.353056817e+00 +3.353056817e+00 +8.101305682e+01 +8.101305682e+01 +1.4196e+00 -2.9540e-01 +1.2641e+00
3428 +2.308964484e+00 +2.308964484e+00 +7.996896448e+01 +7.996896448e+01 +1.4085e+00 -3.1755e-01 +1.2603e+00
4292 +1.247984464e+00 +1.247984464e+00 +7.890798446e+01 +7.890798446e+01 +1.4087e+00 -8.5225e-01 +1.2610e+00
4807 +9.992360668e-01 +9.992360668e-01 +7.865923607e+01 +7.865923607e+01 +1.4034e+00 -8.5419e-01 +1.2711e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.119584717e+01 +4.119584717e+01 +1.568758472e+02 +1.568758472e+02 -5.4831e-01 +1.1475e+00 -7.0408e-02
54 +3.254472249e+01 +3.254472249e+01 +1.482247225e+02 +1.482247225e+02 +1.1751e+00 +1.2734e+00 +1.9778e-01
464 +2.176761112e+01 +2.176761112e+01 +1.374476111e+02 +1.374476111e+02 -7.6090e-01 -1.0177e+00 +0.0000e+00
540 +9.233557525e+00 +9.233557525e+00 +1.249135575e+02 +1.249135575e+02 +1.1482e+00 -1.6520e+00 -4.1488e-01
3431 +6.194806221e+00 +6.194806221e+00 +1.218748062e+02 +1.218748062e+02 +2.5792e-01 -1.5648e+00 -6.8999e-02
3873 +3.398464290e+00 +3.398464290e+00 +1.190784643e+02 +1.190784643e+02 +1.1772e+00 -1.6091e+00 -5.8204e-02
3876 +2.311089976e+00 +2.311089976e+00 +1.179910900e+02 +1.179910900e+02 +1.2019e+00 -9.7137e-01 -7.0439e-02
4569 +1.087913644e+00 +1.087913644e+00 +1.167679136e+02 +1.167679136e+02 +2.1741e+00 -9.9514e-01 -6.5709e-02
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.027546254e+02 +2.027546254e+02 +1.990446254e+02 +1.990446254e+02 -4.4936e+00 +3.3013e+00 -8.8775e-02
3 +1.182850514e+02 +1.182850514e+02 +1.145750514e+02 +1.145750514e+02 -3.7646e+00 -2.7119e-01 +3.6021e-01
5 +9.119062751e+01 +9.119062751e+01 +8.748062751e+01 +8.748062751e+01 +3.8522e+00 -2.1360e-01 +1.2244e+00
18 +6.130496700e+01 +6.130496700e+01 +5.759496700e+01 +5.759496700e+01 +3.1109e+00 +1.0085e+00 +1.9114e+00
222 +2.704385472e+01 +2.704385472e+01 +2.333385472e+01 +2.333385472e+01 +1.0225e+00 -1.2488e+00 +1.2236e+00
360 +2.504889571e+01 +2.504889571e+01 +2.133889571e+01 +2.133889571e+01 -7.3171e-03 -1.2920e+00 +1.8512e+00
1451 +1.199992983e+01 +1.199992983e+01 +8.289929827e+00 +8.289929827e+00 +3.0953e+00 -3.8663e+00 +1.4994e+00
2131 +3.520261539e+00 +3.520261539e+00 -1.897384610e-01 -1.897384610e-01 +3.0901e+00 -2.2327e+00 +1.4667e+00
3240 +1.047712362e+00 +1.047712362e+00 -2.662287638e+00 -2.662287638e+00 +3.0910e+00 -2.3228e+00 +1.7693e+00
3928 +1.259102559e-01 +1.259102559e-01 -3.584089744e+00 -3.584089744e+00 +3.0949e+00 -2.2937e+00 +1.7823e+00
4528 +5.677635115e-02 +5.677635115e-02 -3.653223649e+00 -3.653223649e+00 +3.1037e+00 -2.2948e+00 +1.7821e+00
4736 +1.075074257e-02 +1.075074257e-02 -3.699249257e+00 -3.699249257e+00 +3.1150e+00 -2.2949e+00 +1.7816e+00
