% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.004690971e+04 +4.004690971e+04 +4.019605971e+04 +4.019605971e+04 -7.0835e-01 +2.9336e+00 -2.0194e+00
2 +1.613136651e+03 +1.613136651e+03 +1.762286651e+03 +1.762286651e+03 -1.2114e+00 -1.8129e+00 -4.7702e+00
6 +4.530873741e+02 +4.530873741e+02 +6.022373741e+02 +6.022373741e+02 -2.6484e+00 -7.4881e-01 -1.4825e+00
10 +2.906958906e+02 +2.906958906e+02 +4.398458906e+02 +4.398458906e+02 -2.8119e-01 -2.2346e+00 +6.2071e-01
15 +2.283508902e+02 +2.283508902e+02 +3.775008902e+02 +3.775008902e+02 +1.1382e-01 -7.7872e-01 -1.9270e+00
224 +3.119298481e+01 +3.119298481e+01 +1.803429848e+02 +1.803429848e+02 -1.2604e+00 -7.8989e-01 -7.1654e-01
443 +1.362793953e+01 +1.362793953e+01 +1.627779395e+02 +1.627779395e+02 +0.0000e+00 +5.8004e-02 +8.7371e-01
525 +3.798867875e+00 +3.798867875e+00 +1.529488679e+02 +1.529488679e+02 -8.6169e-01 -1.1757e+00 -9.3030e-01
1378 +2.450626613e+00 +2.450626613e+00 +1.516006266e+02 +1.516006266e+02 -9.9699e-02 -6.0812e-01 -4.3561e-01
2281 +6.545824870e-01 +6.545824870e-01 +1.498045825e+02 +1.498045825e+02 -3.3565e-01 -7.9360e-01 -6.2672e-01
2888 +3.792888286e-01 +3.792888286e-01 +1.495292888e+02 +1.495292888e+02 -3.1832e-01 -8.5279e-01 -7.0010e-01
3422 +1.982724056e-01 +1.982724056e-01 +1.493482724e+02 +1.493482724e+02 +7.3396e-02 -1.1339e-01 +5.7047e-01
4140 +4.783825806e-02 +4.783825806e-02 +1.491978383e+02 +1.491978383e+02 -1.5308e-02 -2.7204e-01 +2.1856e-01
4280 +1.239690041e-02 +1.239690041e-02 +1.491623969e+02 +1.491623969e+02 -6.1825e-03 -2.7160e-01 +2.2746e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.152768282e+04 +5.152768282e+04 +5.052768282e+04 +5.052768282e+04 -4.7281e+00 -4.1761e+00 -2.6363e+00
2 +1.732227573e+03 +1.732227573e+03 +7.322275726e+02 +7.322275726e+02 -1.5323e+00 +1.3919e+00 +1.6911e+00
5 +2.770891686e+02 +2.770891686e+02 -7.229108314e+02 -7.229108314e+02 -4.4914e+00 +1.5145e+00 +3.6882e+00
26 +2.141007398e+02 +2.141007398e+02 -7.858992602e+02 -7.858992602e+02 -4.0191e+00 +1.5580e+00 +2.9777e+00
97 +9.900670057e+01 +9.900670057e+01 -9.009932994e+02 -9.009932994e+02 -4.0294e+00 +1.0945e+00 +1.8055e+00
220 +7.873012363e+00 +7.873012363e+00 -9.921269876e+02 -9.921269876e+02 -2.7338e+00 +1.6173e+00 +2.7922e+00
256 +2.326558134e+00 +2.326558134e+00 -9.976734419e+02 -9.976734419e+02 -2.3683e+00 +2.2826e+00 +5.0000e+00
3089 +1.538704958e+00 +1.538704958e+00 -9.984612950e+02 -9.984612950e+02 -2.3919e+00 +2.2853e+00 +5.0000e+00
4827 +6.433377018e-01 +6.433377018e-01 -9.993566623e+02 -9.993566623e+02 -2.5711e+00 +1.7898e+00 +3.0865e+00
4890 +4.422101769e-01 +4.422101769e-01 -9.995577898e+02 -9.995577898e+02 -2.5970e+00 +1.7313e+00 +2.9166e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.709988577e+04 +3.709988577e+04 +3.719850577e+04 +3.719850577e+04 -4.3645e+00 +2.1321e+00 +6.4071e-01
2 +4.551325471e+03 +4.551325471e+03 +4.649945471e+03 +4.649945471e+03 -1.6432e+00 -2.9683e+00 -4.5724e+00
7 +2.339255933e+02 +2.339255933e+02 +3.325455933e+02 +3.325455933e+02 -2.8516e+00 -2.3939e+00 +2.2000e+00
119 +6.933506717e+00 +6.933506717e+00 +1.055535067e+02 +1.055535067e+02 -8.2518e-01 -1.1791e+00 +2.6459e+00
461 +5.431903505e+00 +5.431903505e+00 +1.040519035e+02 +1.040519035e+02 -3.0174e+00 -6.4208e-01 +3.6728e+00
683 +1.717462188e+00 +1.717462188e+00 +1.003374622e+02 +1.003374622e+02 -9.8149e-01 -1.5555e+00 +1.8833e+00
1981 +1.300800281e+00 +1.300800281e+00 +9.992080028e+01 +9.992080028e+01 -1.1994e+00 -1.7728e+00 +1.6715e+00
2050 +7.726923447e-01 +7.726923447e-01 +9.939269234e+01 +9.939269234e+01 -1.0973e+00 -1.5783e+00 +1.7498e+00
2449 +2.459631325e-01 +2.459631325e-01 +9.886596313e+01 +9.886596313e+01 -1.0280e+00 -1.5343e+00 +1.8403e+00
2879 +1.427615948e-01 +1.427615948e-01 +9.876276159e+01 +9.876276159e+01 -7.8138e-01 -1.1090e+00 +2.5599e+00
3248 +7.680012143e-02 +7.680012143e-02 +9.869680012e+01 +9.869680012e+01 -8.0252e-01 -1.1430e+00 +2.4262e+00
3932 +6.298417826e-02 +6.298417826e-02 +9.868298418e+01 +9.868298418e+01 -7.8955e-01 -1.1411e+00 +2.4613e+00
4085 +1.585822389e-02 +1.585822389e-02 +9.863585822e+01 +9.863585822e+01 -8.2766e-01 -1.1987e+00 +2.3360e+00
4211 +3.676374214e-03 +3.676374214e-03 +9.862367637e+01 +9.862367637e+01 -8.1752e-01 -1.1706e+00 +2.4045e+00
4736 +2.351267422e-03 +2.351267422e-03 +9.862235127e+01 +9.862235127e+01 -8.1337e-01 -1.1597e+00 +2.4191e+00
% function evaluation | noise-free fitness - Fopt (-4.715000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.634235987e+03 +2.634235987e+03 +2.587085987e+03 +2.587085987e+03 +6.8565e-01 -2.4112e+00 +2.9406e-01
2 +8.168890004e+02 +8.168890004e+02 +7.697390004e+02 +7.697390004e+02 -3.3729e+00 +1.3278e-01 -1.9741e-01
33 +2.710841060e+02 +2.710841060e+02 +2.239341060e+02 +2.239341060e+02 +6.9818e-01 +6.8371e-01 +4.1183e+00
59 +1.148750299e+02 +1.148750299e+02 +6.772502989e+01 +6.772502989e+01 -1.9865e-01 -1.9096e-02 +1.9328e+00
183 +1.128778380e+01 +1.128778380e+01 -3.586221620e+01 -3.586221620e+01 -1.1472e-01 -6.5237e-01 -8.0859e-01
235 +7.529919998e+00 +7.529919998e+00 -3.962008000e+01 -3.962008000e+01 -4.3954e-01 -7.7379e-01 -9.8748e-01
