% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.674932861e+05 +3.674932861e+05 +3.676424361e+05 +3.676424361e+05 -4.1744e+00 +4.8843e+00 +4.7748e+00 -4.3679e+00 -8.2790e-02 +2.5379e+00 +1.5496e-01 -2.2634e+00 -6.4577e-01 +3.6049e+00
3 +6.393851918e+04 +6.393851918e+04 +6.408766918e+04 +6.408766918e+04 -2.9304e+00 -1.7731e+00 -4.1946e+00 -3.6045e-01 +2.6305e-02 -4.5294e+00 -3.4459e+00 +7.9465e-01 -2.7753e+00 -4.0011e+00
31 +5.800578290e+04 +5.800578290e+04 +5.815493290e+04 +5.815493290e+04 -5.7396e-01 +5.8046e-01 -4.8923e+00 -8.7079e-01 -1.6586e+00 +1.8766e+00 +3.7293e-01 -1.7343e+00 +3.5153e-01 +1.4763e+00
44 +2.517266211e+04 +2.517266211e+04 +2.532181211e+04 +2.532181211e+04 +8.6258e-01 +1.8196e+00 -2.7345e+00 -1.8698e-01 -3.0338e+00 +8.0285e-01 +2.5304e-01 +2.8489e-01 -1.0262e+00 -2.0551e+00
122 +1.716157633e+04 +1.716157633e+04 +1.731072633e+04 +1.731072633e+04 -1.7310e+00 -2.2759e+00 -1.5935e-02 -2.3060e+00 -3.8125e+00 -2.8066e+00 -4.0321e+00 -3.2000e+00 -1.9698e+00 +2.1533e+00
212 +9.772580930e+03 +9.772580930e+03 +9.921730930e+03 +9.921730930e+03 +1.8377e+00 -1.6307e+00 +4.7988e-01 +6.6367e-01 -5.0000e+00 -1.8186e+00 -4.9962e-01 -1.8644e+00 +9.0985e-01 +4.0299e-01
480 +5.410931934e+03 +5.410931934e+03 +5.560081934e+03 +5.560081934e+03 -2.8082e+00 +0.0000e+00 -3.0255e+00 +1.8787e+00 -2.1434e+00 -1.6425e+00 +2.1397e-01 -1.4803e+00 -1.4954e+00 +2.1545e+00
572 +3.680481869e+03 +3.680481869e+03 +3.829631869e+03 +3.829631869e+03 -1.6174e+00 -3.1043e+00 -1.4776e+00 +0.0000e+00 -5.0000e+00 -3.2496e+00 -1.7859e+00 -3.6704e+00 +1.8266e+00 +5.0000e+00
608 +1.269778653e+03 +1.269778653e+03 +1.418928653e+03 +1.418928653e+03 -1.4358e+00 -2.1966e+00 +5.5144e-02 +0.0000e+00 -3.8954e+00 -9.8797e-01 -8.5784e-01 -3.2828e+00 +3.2562e-01 +1.9520e+00
1444 +7.126225000e+02 +7.126225000e+02 +8.617725000e+02 +8.617725000e+02 +3.5806e-01 -1.3679e+00 -9.2037e-01 +1.0882e+00 -4.0855e+00 -1.4567e+00 -1.8016e+00 -2.0235e+00 -1.7271e-01 +1.3446e+00
1701 +6.135082181e+02 +6.135082181e+02 +7.626582181e+02 +7.626582181e+02 -3.6460e-01 -1.5002e+00 -1.1172e+00 +1.4434e+00 -4.4226e+00 -2.4694e+00 -1.6397e+00 -1.6830e+00 +7.5993e-01 +1.1770e+00
1839 +2.495369043e+02 +2.495369043e+02 +3.986869043e+02 +3.986869043e+02 -1.4124e+00 -1.5299e+00 -1.1048e+00 +1.2246e+00 -4.3697e+00 -2.1912e+00 -2.1368e+00 -2.8434e+00 +3.6827e-01 +1.2862e+00
2410 +1.300459438e+02 +1.300459438e+02 +2.791959438e+02 +2.791959438e+02 -6.3219e-01 -8.0341e-01 -3.7391e-01 +1.0929e+00 -4.0928e+00 -1.9472e+00 -2.3909e+00 -2.2745e+00 -1.0124e+00 -7.1361e-01
2717 +9.324447465e+01 +9.324447465e+01 +2.423944746e+02 +2.423944746e+02 -2.5577e-01 -8.6685e-01 -7.7204e-01 +1.0656e+00 -3.9797e+00 -1.9718e+00 -2.2358e+00 -2.2191e+00 -5.8733e-01 -9.1375e-01
2810 +3.576951641e+01 +3.576951641e+01 +1.849195164e+02 +1.849195164e+02 -1.2945e-01 -5.4090e-01 -4.1875e-01 +1.0374e+00 -4.0402e+00 -1.9514e+00 -2.0443e+00 -1.9247e+00 -1.0540e+00 -4.8700e-01
3431 +1.749540156e+01 +1.749540156e+01 +1.666454016e+02 +1.666454016e+02 -3.0018e-01 -8.0605e-01 -8.4073e-01 +8.8774e-01 -3.7955e+00 -2.3732e+00 -1.7195e+00 -2.1079e+00 -1.0043e+00 -5.9330e-01
3633 +1.552444839e+01 +1.552444839e+01 +1.646744484e+02 +1.646744484e+02 -3.2985e-01 -8.3803e-01 -7.4338e-01 +9.4987e-01 -3.7237e+00 -2.3347e+00 -1.7127e+00 -2.1793e+00 -1.0552e+00 -3.6188e-01
4072 +9.971055402e+00 +9.971055402e+00 +1.591210554e+02 +1.591210554e+02 -2.7013e-01 -7.7806e-01 -6.1028e-01 +9.4143e-01 -3.7430e+00 -2.3218e+00 -1.7398e+00 -2.1103e+00 -9.5132e-01 -4.2428e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.404756503e+05 +2.404756503e+05 +2.394756503e+05 +2.394756503e+05 -2.2827e+00 -5.6129e-01 +4.7256e+00 +3.8816e+00 +1.7149e+00 -3.1258e+00 +8.7456e-01 +1.2024e+00 +3.8539e-01 -3.6481e+00
5 +5.337576761e+04 +5.337576761e+04 +5.237576761e+04 +5.237576761e+04 -3.9060e+00 +3.1620e+00 +2.4441e+00 -3.5893e+00 -5.8217e-01 -3.9902e+00 -1.5992e+00 -3.1981e+00 -3.7238e+00 +1.1283e+00
14 +3.734411628e+04 +3.734411628e+04 +3.634411628e+04 +3.634411628e+04 -1.9310e-04 +2.0282e+00 +2.2995e+00 -3.8240e+00 -4.1644e+00 +1.2018e+00 -6.4371e-02 -3.5629e+00 -1.1277e+00 -4.5754e+00
43 +1.406809480e+04 +1.406809480e+04 +1.306809480e+04 +1.306809480e+04 -1.0432e+00 +3.4608e+00 +2.8503e+00 -3.4438e-01 -3.8413e+00 -8.0613e-01 -2.1395e+00 -2.3521e+00 +1.1655e+00 +4.5837e+00
291 +7.424251132e+03 +7.424251132e+03 +6.424251132e+03 +6.424251132e+03 -3.0929e+00 -9.3703e-01 +7.0899e-01 +1.4936e-02 -2.6189e+00 -1.8381e+00 -1.8986e+00 -4.5111e+00 +1.9776e+00 +5.0000e+00
484 +2.981253077e+03 +2.981253077e+03 +1.981253077e+03 +1.981253077e+03 -5.0000e+00 +7.2472e-02 -1.1771e+00 -1.6599e+00 -4.1748e+00 -1.1489e+00 -1.4424e+00 -3.1735e+00 +1.4970e+00 +2.4072e+00
832 +1.186629535e+03 +1.186629535e+03 +1.866295354e+02 +1.866295354e+02 -5.0000e+00 +1.0631e+00 +7.8009e-01 -1.1328e+00 -3.4138e+00 -9.5857e-01 -1.6807e+00 -1.8884e+00 +7.5692e-01 +2.6580e+00
1022 +8.397176534e+02 +8.397176534e+02 -1.602823466e+02 -1.602823466e+02 -5.0000e+00 +0.0000e+00 +0.0000e+00 -3.5664e+00 -3.4054e+00 -1.3504e+00 -2.2976e+00 -2.8404e+00 +1.1246e+00 +2.9849e+00
1178 +3.651418710e+02 +3.651418710e+02 -6.348581290e+02 -6.348581290e+02 -5.0000e+00 +1.0217e+00 +9.4270e-01 -3.4794e+00 -2.3773e+00 -8.7610e-01 -2.4291e+00 -1.5391e+00 +1.2448e+00 +2.0630e+00
1202 +1.215859207e+02 +1.215859207e+02 -8.784140793e+02 -8.784140793e+02 -3.5065e+00 -3.5557e-01 +5.3410e-01 -2.7926e+00 -2.9615e+00 -7.7796e-01 -2.8169e+00 -1.8059e+00 -6.6524e-02 +1.5332e+00
1890 +9.165113758e+01 +9.165113758e+01 -9.083488624e+02 -9.083488624e+02 -3.4778e+00 +2.2955e-01 +7.1368e-01 -2.8260e+00 -3.6362e+00 -2.0009e-01 -2.6541e+00 -1.7659e+00 +4.2917e-01 +1.7935e+00
2673 +4.145628658e+01 +4.145628658e+01 -9.585437134e+02 -9.585437134e+02 -3.9255e+00 +4.0259e-01 +6.8515e-01 -2.7763e+00 -3.2884e+00 -5.2933e-01 -2.7546e+00 -2.0691e+00 +5.3965e-02 +1.8680e+00
2736 +3.881936583e+01 +3.881936583e+01 -9.611806342e+02 -9.611806342e+02 -4.3798e+00 +3.9045e-01 +9.0272e-01 -2.6429e+00 -3.0369e+00 -9.5787e-01 -2.6598e+00 -2.2571e+00 +2.5814e-01 +1.8657e+00
3428 +2.358151038e+01 +2.358151038e+01 -9.764184896e+02 -9.764184896e+02 -4.3808e+00 +5.0314e-01 +6.5642e-01 -2.5232e+00 -3.3094e+00 -6.9862e-01 -2.9694e+00 -2.0288e+00 +4.0077e-01 +2.0278e+00
3449 +1.472920182e+01 +1.472920182e+01 -9.852707982e+02 -9.852707982e+02 -3.2370e+00 +5.4295e-01 +5.8420e-01 -2.5903e+00 -3.1322e+00 -8.9785e-01 -2.8241e+00 -2.0772e+00 +2.6548e-01 +1.7876e+00
4208 +9.618837584e+00 +9.618837584e+00 -9.903811624e+02 -9.903811624e+02 -3.2869e+00 +4.8961e-01 +5.9951e-01 -2.5195e+00 -3.0834e+00 -9.5381e-01 -2.9047e+00 -2.1512e+00 +1.9632e-01 +1.9569e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.265216666e+05 +4.265216666e+05 +4.266202866e+05 +4.266202866e+05 -3.0975e+00 -1.3402e+00 +1.4369e+00 +1.1776e+00 +1.9313e+00 -4.9459e+00 -1.5829e+00 -1.1551e+00 +3.3579e+00 -4.1517e+00
4 +2.823275323e+05 +2.823275323e+05 +2.824261523e+05 +2.824261523e+05 +1.9131e-01 +2.9063e-01 +2.4440e+00 -3.9514e+00 -6.1416e-01 +3.7692e+00 -2.6053e+00 -3.6901e+00 +3.7103e+00 +2.3513e+00
5 +2.186982880e+05 +2.186982880e+05 +2.187969080e+05 +2.187969080e+05 -1.1169e+00 -1.9253e+00 +3.8280e+00 -4.3880e+00 +3.7124e-02 +2.3543e+00 -2.7454e+00 +4.7888e-01 +2.8935e+00 -2.0647e+00
12 +5.573383179e+04 +5.573383179e+04 +5.583245179e+04 +5.583245179e+04 -1.5187e+00 -2.4722e+00 +2.3241e+00 -3.9495e+00 -3.8296e-01 +4.8140e+00 -2.6450e+00 +2.7184e-01 -3.2749e+00 -2.7212e+00
18 +2.819049984e+04 +2.819049984e+04 +2.828911984e+04 +2.828911984e+04 +1.0481e+00 -2.2472e-02 -9.8123e-01 -1.9093e+00 +3.3097e+00 +1.7251e+00 -3.2576e+00 -7.2773e-01 -1.6930e+00 +2.0566e+00
75 +9.829621043e+03 +9.829621043e+03 +9.928241043e+03 +9.928241043e+03 -3.8530e+00 -1.6544e+00 -2.8124e-01 -4.1582e+00 +1.7985e+00 +2.9606e+00 -1.8882e+00 -1.2605e+00 -3.6823e+00 -6.7777e-01
