% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.544920504e+00 +5.544920504e+00 +8.502492050e+01 +8.502492050e+01 +2.5911e+00 -1.4346e+00
5 +1.141352225e+00 +1.141352225e+00 +8.062135222e+01 +8.062135222e+01 -8.1264e-01 -1.0781e+00
12 +4.003281849e-01 +4.003281849e-01 +7.988032818e+01 +7.988032818e+01 -1.8469e-01 -6.9971e-01
75 +2.487782434e-01 +2.487782434e-01 +7.972877824e+01 +7.972877824e+01 +7.5132e-01 -1.1727e+00
180 +1.389505115e-01 +1.389505115e-01 +7.961895051e+01 +7.961895051e+01 +4.3308e-01 -1.4831e+00
397 +4.417794692e-02 +4.417794692e-02 +7.952417795e+01 +7.952417795e+01 +2.4741e-01 -1.3669e+00
506 +3.978785325e-02 +3.978785325e-02 +7.951978785e+01 +7.951978785e+01 +1.4716e-01 -1.3260e+00
650 +4.836346470e-03 +4.836346470e-03 +7.948483635e+01 +7.948483635e+01 +3.2221e-01 -1.1525e+00
1786 +1.243721468e-03 +1.243721468e-03 +7.948124372e+01 +7.948124372e+01 +2.8012e-01 -1.1791e+00
2119 +2.284119976e-04 +2.284119976e-04 +7.948022841e+01 +7.948022841e+01 +2.4018e-01 -1.1651e+00
3047 +7.511393844e-05 +7.511393844e-05 +7.948007511e+01 +7.948007511e+01 +2.6110e-01 -1.1543e+00
3605 +3.609031290e-05 +3.609031290e-05 +7.948003609e+01 +7.948003609e+01 +2.4753e-01 -1.1539e+00
3805 +1.661925380e-05 +1.661925380e-05 +7.948001662e+01 +7.948001662e+01 +2.5182e-01 -1.1608e+00
3876 +5.312927271e-07 +5.312927271e-07 +7.948000053e+01 +7.948000053e+01 +2.5230e-01 -1.1573e+00
4006 +6.862309476e-08 +6.862309476e-08 +7.948000007e+01 +7.948000007e+01 +2.5301e-01 -1.1570e+00
4405 +2.594710224e-08 +2.594710224e-08 +7.948000003e+01 +7.948000003e+01 +2.5296e-01 -1.1568e+00
4605 +1.303179431e-08 +1.303179431e-08 +7.948000001e+01 +7.948000001e+01 +2.5289e-01 -1.1569e+00
4764 +6.795914942e-09 +6.795914942e-09 +7.948000001e+01 +7.948000001e+01 +2.5288e-01 -1.1568e+00
4876 +4.046725621e-09 +4.046725621e-09 +7.948000000e+01 +7.948000000e+01 +2.5275e-01 -1.1568e+00
4964 +1.127901328e-09 +1.127901328e-09 +7.948000000e+01 +7.948000000e+01 +2.5281e-01 -1.1568e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.236056079e+00 +6.236056079e+00 +4.007160561e+02 +4.007160561e+02 -3.0827e+00 -5.3016e-01
26 +2.038420753e-01 +2.038420753e-01 +3.946838421e+02 +3.946838421e+02 -4.2341e+00 -3.1923e+00
438 +1.482565527e-01 +1.482565527e-01 +3.946282566e+02 +3.946282566e+02 -4.2832e+00 -2.9039e+00
600 +4.024852185e-02 +4.024852185e-02 +3.945202485e+02 +3.945202485e+02 -3.9193e+00 -3.0899e+00
648 +1.539745965e-02 +1.539745965e-02 +3.944953975e+02 +3.944953975e+02 -3.7928e+00 -2.9555e+00
949 +7.271464708e-03 +7.271464708e-03 +3.944872715e+02 +3.944872715e+02 -3.9302e+00 -2.9695e+00
1354 +5.523502593e-03 +5.523502593e-03 +3.944855235e+02 +3.944855235e+02 -3.9057e+00 -2.9644e+00
1488 +2.773360997e-03 +2.773360997e-03 +3.944827734e+02 +3.944827734e+02 -3.9150e+00 -2.9404e+00
1653 +2.032066865e-04 +2.032066865e-04 +3.944802032e+02 +3.944802032e+02 -3.8864e+00 -2.8982e+00
2178 +5.656874760e-05 +5.656874760e-05 +3.944800566e+02 +3.944800566e+02 -3.8962e+00 -2.8832e+00
2929 +2.725616457e-05 +2.725616457e-05 +3.944800273e+02 +3.944800273e+02 -3.9033e+00 -2.8887e+00
3119 +1.473584354e-05 +1.473584354e-05 +3.944800147e+02 +3.944800147e+02 -3.9009e+00 -2.8933e+00
3371 +8.487096920e-06 +8.487096920e-06 +3.944800085e+02 +3.944800085e+02 -3.8956e+00 -2.8898e+00
4002 +4.248884409e-06 +4.248884409e-06 +3.944800042e+02 +3.944800042e+02 -3.8989e+00 -2.8884e+00
4186 +2.457321386e-06 +2.457321386e-06 +3.944800025e+02 +3.944800025e+02 -3.8987e+00 -2.8919e+00
4218 +5.272813155e-07 +5.272813155e-07 +3.944800005e+02 +3.944800005e+02 -3.8990e+00 -2.8907e+00
4262 +3.395563795e-07 +3.395563795e-07 +3.944800003e+02 +3.944800003e+02 -3.8978e+00 -2.8904e+00
4418 +1.047239948e-07 +1.047239948e-07 +3.944800001e+02 +3.944800001e+02 -3.8987e+00 -2.8904e+00
4470 +9.702205261e-08 +9.702205261e-08 +3.944800001e+02 +3.944800001e+02 -3.8987e+00 -2.8905e+00
4529 +2.925446552e-09 +2.925446552e-09 +3.944800000e+02 +3.944800000e+02 -3.8984e+00 -2.8904e+00
4818 +9.058567230e-10 +9.058567230e-10 +3.944800000e+02 +3.944800000e+02 -3.8984e+00 -2.8904e+00
